cod_bem,item,data_aquisicao,descricao,patrimonio,num_serie,status,valor_aquisicao,cod_produto,marca,serie,dt_calibracao,dt_vencimento
A000001781,0013,2022-09-05,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0360,EV-3B008525,Em Uso,0.0,6914_AT,MINDRAY,,2026-03-03 00:00:00,2027-03-03
A000001782,0014,2022-09-05,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0409,EV-3B008611,Em Uso,0.0,6914_AT,MINDRAY,,2024-12-19 00:00:00,2025-12-19
A000001783,0001,2022-09-06,ASKIR 30 127V JARRA 1L AUTOCLAVAVEL,AC0156,91703,Em Uso,0.0,RE 310100/30_AT,ASKIR,,2025-03-07 00:00:00,2026-03-07
A000001784,0002,2022-09-06,ASKIR 30 127V JARRA 1L AUTOCLAVAVEL,AC0155,91706,Em Uso,0.0,RE 310100/30_AT,ASKIR,,2024-04-12 00:00:00,2025-04-12
A000001785,0013,2022-09-13,INCUBADORA NEONATAL 1186 127V FANEM,IN0097,CL4078,Em Uso,0.0,A1186A,FANEM,,2026-03-06 00:00:00,2027-03-06
A000001786,0014,2022-09-13,INCUBADORA NEONATAL 1186 127V FANEM,IN0092,CL4085,Em Uso,0.0,A1186A,FANEM,,2025-11-05 00:00:00,2026-11-05
A000001787,0015,2022-09-13,INCUBADORA NEONATAL 1186 127V FANEM,IN0083,CL4095,Em Uso,0.0,A1186A,FANEM,,2025-04-03 00:00:00,2026-04-03
A000001788,0016,2022-09-13,INCUBADORA NEONATAL 1186 127V FANEM,IN0084,CL4097,Em Uso,0.0,A1186A,FANEM,,2026-01-01 00:00:00,2050-01-01
A000001789,0004,2022-09-13,CAMARA DE CONSERVACAO HEMATOIMUNO MOD 3347/2,CM0008,HAJ 16377,Em Uso,0.0,347213700,FANEM,,2024-12-27 00:00:00,2025-12-27
A000001790,0007,2022-09-13,CAMARA DE VACINA MOD.3347/2,CM0012,HAL042748,Em Uso,0.0,347.177.800,FANEM,,2026-04-30 00:00:00,2027-04-30
A000001791,0008,2022-09-13,FREEZER LABORATORIAL HOSPITALAR 127V,CM0013,MAR090715,Em Uso,0.0,3349,FANEM,,2024-09-19 00:00:00,2025-09-19
A000001792,0009,2022-09-13,FREEZER LABORATORIAL HOSPITALAR 127V,CM0020,MAR090734,Em Uso,0.0,3349,FANEM,,2024-09-19 00:00:00,2025-09-19
A000001793,0010,2022-09-13,FREEZER LABORATORIAL HOSPITALAR 127V,CM0021,MAR090735,Em Uso,0.0,3349,FANEM,,,
A000001794,0011,2022-09-13,FREEZER LABORATORIAL HOSPITALAR 127V,CM0022,MAR090736,Em Uso,0.0,3349,FANEM,,2025-09-19 00:00:00,2026-09-19
A000001795,0012,2022-09-13,FREEZER LABORATORIAL HOSPITALAR 127V,CM0023,MAR090737,Em Uso,0.0,3349,FANEM,,,
A000001797,0018,2022-09-13,VICTORIA LIPOS UNIDADE DE SUCCAO 220 VOLTS-60 HZ,AC0042,V10498,Em Uso,0.0,11-1142-01_AT,CHEIRON,,2021-11-25 00:00:00,2022-11-25
A000001798,0002,2022-09-13,BERCO AQUECIDO AMPLA 2085 110V MONITOR MONOCOLOR,BA0033,YAL042962,Em Uso,0.0,104099700,FANEM,,2025-09-26 00:00:00,2026-09-26
A000001799,0003,2022-09-13,BERCO AQUECIDO AMPLA 2085 110V MONITOR MONOCOLOR,BA0043,YAL042976,Em Uso,0.0,104099700,FANEM,,2025-07-17 00:00:00,2026-07-17
A000001800,0001,2022-09-13,VIDEO COLONOSCOPIO HD - AQ-100,END0095,VCL500843,Em Uso,0.0,VME-1650S_AT1,PENTAX,,2050-01-01 00:00:00,2050-01-01
A000001801,0002,2022-09-13,VIDEO GASTROSCOPIO HD- AQ-100,END0107,VGT600158,Em Uso,0.0,VME-98S_AT,AOHUA,,2050-01-01 00:00:00,2050-01-01
A000001803,0002,2022-09-16,GASTROSCOPIO  VME-98 PARA VME-2300,END0122,VGT505366,Em Uso,0.0,VME-98_AT2,AOHUA,,2050-01-01 00:00:00,2050-01-01
A000001804,0001,2022-09-19,BILEVEL ESPONTANEO SERIE 7,OXT3026,CP721602027,Em Uso,0.0,BA725W_AT,HYPNUS,,2023-06-30 00:00:00,2024-06-29
A000001805,0002,2022-09-19,BILEVEL ESPONTANEO SERIE 7,OXT3027,CP721602029,Em Uso,0.0,BA725W_AT,HYPNUS,,2025-07-17 00:00:00,2026-07-17
A000001806,0001,2022-09-20,PRISMA VENT50 COM BATERIA  WM120,OXT00313,34005348,Em Uso,0.0,WM30650-1110AT1,LOWENSTEIN MEDICAL,,2022-08-29 00:00:00,2023-08-29
A000001807,0001,2022-09-23,BOMBA DE SERINGA LF INJECTV3-LFS,BI0511,LFS0100724,Em Uso,0.0,INJECTV3,LIFEMED,,2023-06-16 00:00:00,2024-06-15
A000001808,0002,2022-09-23,BOMBA DE SERINGA LF INJECTV3-LFS,BI0554,LFS0100804,Em Uso,0.0,INJECTV3,LIFEMED,,2025-03-14 00:00:00,2026-03-14
A000001809,0001,2022-09-30,AUTOCLAVE 23 L BANCADA MODELO TANDA COLOR,AT00023,SW1802DN0006,Em Uso,0.0,AC23L,WOSON,,2026-01-12 00:00:00,2027-01-12
A000001810,0002,2022-09-30,AUTOCLAVE 23 L BANCADA MODELO TANDA COLOR,AT00019,SWI1711DN0001,Em Uso,0.0,AC23L,WOSON,,,
A000001811,0001,2022-10-10,BERCO AQUECIDO AMPLA 2085 110V MONITOR LED,BA0024,YAL042980,Em Uso,0.0,004099700,FANEM,,2026-05-04 00:00:00,2027-05-04
A000001812,0001,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0206,EV-3B007835,Em Uso,0.0,6914_AT,MINDRAY,,2025-12-17 00:00:00,2026-12-17
A000001813,0002,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0211,EV-3B007844,Em Uso,0.0,6914_AT,MINDRAY,,2026-04-29 00:00:00,2027-04-29
A000001815,0004,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0258,EV-3B008292,Em Uso,0.0,6914_AT,MINDRAY,,2025-09-01 00:00:00,2026-09-01
A000001816,0005,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0266,EV-3B008346,Em Uso,0.0,6914_AT,MINDRAY,,2026-01-01 00:00:00,2027-01-01
A000001817,0006,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0268,EV-3B008355,Em Uso,0.0,6914_AT,MINDRAY,,2026-03-04 00:00:00,2027-03-04
A000001818,0007,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0276,EV-3B008368,Em Uso,0.0,6914_AT,MINDRAY,,2026-05-06 00:00:00,2027-05-06
A000001819,0008,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0344,EV-3B008501,Em Uso,0.0,6914_AT,MINDRAY,,2026-03-02 00:00:00,2027-03-02
A000001820,0009,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0346,EV-3B008504,Em Uso,0.0,6914_AT,MINDRAY,,2026-05-14 00:00:00,2027-05-14
A000001821,0010,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0368,EV-3B008542,Em Uso,0.0,6914_AT,MINDRAY,,2026-04-07 00:00:00,2027-04-07
A000001822,0011,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0373,EV-3B008550,Em Uso,0.0,6914_AT,MINDRAY,,2024-07-05 00:00:00,2025-07-05
A000001823,0012,2022-10-21,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0411,EV-3B008612,Em Uso,0.0,6914_AT,MINDRAY,,2026-04-29 00:00:00,2027-04-29
A000001824,0001,2022-10-27,CARDIOVERSOR MINDRAY BIFASICO,CV0100,DG-06000978,Em Uso,0.0,BENEHEART-D6,MINDRAY,,2026-05-20 00:00:00,2027-05-20
A000001825,0002,2022-10-27,CARDIOVERSOR MINDRAY BIFASICO,CV0117,DG-06000995,Em Uso,0.0,BENEHEART-D6,MINDRAY,,2026-03-09 00:00:00,2027-03-09
A000001826,0001,2022-11-01,GRAVADOR DE HOLTER 300-8 DMS,HOL011,103CBC1E,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-14 00:00:00,2050-12-14
A000001827,0002,2022-11-01,GRAVADOR DE HOLTER 300-8 DMS,HOL002,103CBC28,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-16 00:00:00,2050-12-16
A000001828,0003,2022-11-01,GRAVADOR DE HOLTER 300-8 DMS,HOL003,103CBC29,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2025-08-14 00:00:00,2026-08-14
A000001829,0004,2022-11-01,GRAVADOR DE HOLTER 300-8 DMS,HOL004,103CBC2I,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2024-08-22 00:00:00,1950-08-22
A000001830,0005,2022-11-01,GRAVADOR DE HOLTER 300-8 DMS,HOL005,103CC904,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-20 00:00:00,2050-12-20
A000001831,0002,2022-11-04,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0299,EV-3B008405,Em Uso,0.0,6914_AT,MINDRAY,,2025-04-02 00:00:00,2026-04-02
A000001832,0003,2022-11-04,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0320,EV-3B008475,Em Uso,0.0,6914_AT,MINDRAY,,2025-08-27 00:00:00,2026-08-27
A000001833,0004,2022-11-04,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0369,EV-3B008543,Em Uso,0.0,6914_AT,MINDRAY,,2026-04-28 00:00:00,2027-04-28
A000001834,0001,2022-11-04,"MONITOR C80 12,1 POL ECG SPO2 PNI TEMP IBP",MI0441,KE160726041,Em Uso,0.0,0037A-PB00058,COMEN,,2026-02-18 00:00:00,2027-02-18
A000001835,0008,2022-11-07,HOSPIVAC 350 220V 1 JARRA AUTOCLAVAVEL 2L,AC00079,29475,Em Uso,0.0,RE 410356_AT,CAMI,,2026-05-12 00:00:00,2027-05-12
A000001836,0006,2022-11-07,HOSPIVAC 350 127V PEDAL DESV 1 JARRA AUTCLAV 5L,AC0066,30125,Em Uso,0.0,RE 410356/53_AT,CAMI,,2026-03-11 00:00:00,2027-03-11
A000001837,0009,2022-11-07,HOSPIVAC 350 220V PEDAL + 1 JARRA  AUTOC  2 L,AC00078,30132,Em Uso,0.0,RE 410356/06_AT,CAMI,,2026-06-17 00:00:00,2027-06-17
A000001838,0007,2022-11-07,HOSPIVAC 350 127V PEDAL+ 1 JARRA AUTOCLAVAVEL 5L,AC00075,30136,Em Uso,0.0,RE 410356/52AT1,CAMI,,2026-05-20 00:00:00,2027-05-20
A000001839,0005,2022-11-07,ELETROCARDIOGRAFO COMEN MODELO CM300A,EL0088,30171031032B,Em Uso,0.0,0105A-PB00004AT,COMEN,,2026-01-23 00:00:00,2027-01-23
A000001840,0004,2022-11-07,ELETROCARDIOGRAFO CM300A COMEN,EL0247,30190923087,Em Uso,0.0,0120B-CTO-FJ_AT,COMEN,,2024-08-15 00:00:00,2025-08-15
A000001841,0021,2022-11-07,MONITOR FETAL COMEN STAR500D,CAR41,54170119005G,Em Uso,0.0,0014A-PB0001_AT,COMEN,,2024-12-10 00:00:00,2025-12-10
A000001842,0010,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0145,CL6151,Em Uso,0.0,093004700,FANEM,,2026-05-11 00:00:00,2027-05-11
A000001843,0011,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0122,CL6187,Em Uso,0.0,093004700,FANEM,,2025-11-03 00:00:00,2026-11-03
A000001844,0012,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0149,CL6189,Em Uso,0.0,093004700,FANEM,,2026-01-13 00:00:00,2027-01-13
A000001845,0013,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0126,CL6198,Em Uso,0.0,093004700,FANEM,,2025-09-26 00:00:00,2026-09-26
A000001846,0014,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0124,CL6201,Em Uso,0.0,093004700,FANEM,,2026-05-26 00:00:00,2027-05-26
A000001847,0015,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN01566,CL6207,Em Uso,0.0,093004700,FANEM,,2026-04-01 00:00:00,2027-04-01
A000001848,0016,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0132,CL6211,Em Uso,0.0,093004700,FANEM,,,
A000001849,0017,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0136,CL6212,Em Uso,0.0,093004700,FANEM,,2025-07-21 00:00:00,2050-07-21
A000001850,0018,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0148,CL6222,Em Uso,0.0,093004700,FANEM,,2025-06-05 00:00:00,2026-06-05
A000001851,0019,2022-11-07,INCUB 1186 MOD C/CUPULA 2 ACESSOS CL6 148 CL6151,IN0141,CL6227,Em Uso,0.0,093004700,FANEM,,2024-09-30 00:00:00,2025-09-30
A000001852,0022,2022-11-07,RESSUSCITADOR INFANTIL BABYPUFF 1020 FANEM,RB0018,YAL042807,Em Uso,0.0,020.007.600,FANEM,,2026-03-26 00:00:00,2027-03-26
A000001853,0023,2022-11-07,RESSUSCITADOR INFANTIL BABYPUFF 1020 FANEM,RB0006,YAL042816,Em Uso,0.0,020.007.600,FANEM,,2026-02-27 00:00:00,2027-02-27
A000001854,0001,2022-11-07,BERCO AQUECIDO AMPLA 2085 110V MONITOR LED,BA0050,YAL042985,Em Uso,0.0,004099700,FANEM,,2026-04-15 00:00:00,2027-04-15
A000001855,0002,2022-11-07,BERCO AQUECIDO AMPLA 2085 110V MONITOR LED,BA0038,YAL042988,Em Uso,0.0,004099700,FANEM,,2025-10-08 00:00:00,2026-10-08
A000001856,0003,2022-11-07,BERCO AQUECIDO AMPLA 2085 110V MONITOR LED,BA0039,YAL042989,Em Uso,0.0,004099700,FANEM,,2025-08-31 00:00:00,2026-08-31
A000001857,0001,2022-11-08,"MONITOR C80 12,1 POL ECG SPO2 PNI TEMP IBP",MI0457,KE160726050,Em Uso,0.0,0037A-PB00058,COMEN,,2026-02-12 00:00:00,2027-02-12
A000001858,0001,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0506,LFS0100244,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-22 00:00:00,2024-08-21
A000001859,0002,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0573,LFS0100354,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-23 00:00:00,2024-08-22
A000001860,0003,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0475,LFS0100384,Em Uso,0.0,INJECTV3,LIFEMED,,2023-06-16 00:00:00,2024-06-15
A000001861,0004,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0481,LFS0100504,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-24 00:00:00,2024-08-23
A000001862,0005,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0545,LFS0100654,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-22 00:00:00,2024-08-21
A000001863,0006,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0490,LFS0101074,Em Uso,0.0,INJECTV3,LIFEMED,,2025-05-28 00:00:00,2026-05-28
A000001864,0007,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0555,LFS0101274,Em Uso,0.0,INJECTV3,LIFEMED,,2023-06-14 00:00:00,2024-06-13
A000001865,0008,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0499,LFS0101324,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-24 00:00:00,2024-08-23
A000001866,0009,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0582,LFS15040063,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-24 00:00:00,2024-08-23
A000001867,0010,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0597,LFS15040069,Em Uso,0.0,INJECTV3,LIFEMED,,2023-06-16 00:00:00,2024-06-15
A000001868,0011,2022-11-09,BOMBA DE SERINGA LF INJECTV3-LFS,BI0583,LFS15040082,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-23 00:00:00,2024-08-22
A000001869,0001,2022-11-17,BOMBA DE SERINGA LF INJECTV3-LFS,BI0500,LFS0101314,Em Uso,0.0,INJECTV3,LIFEMED,,2023-04-11 00:00:00,2024-04-10
A000001870,0002,2022-11-17,BOMBA DE SERINGA LF INJECTV3-LFS,BI0517,LFS0101874,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-22 00:00:00,2024-08-21
A000001871,0003,2022-11-17,BOMBA DE SERINGA LF INJECTV3-LFS,BI00620,LFS14030027,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-22 00:00:00,2024-08-21
A000001872,0004,2022-11-17,BOMBA DE SERINGA LF INJECTV3-LFS,BI0628,LFS14110061,Em Uso,0.0,INJECTV3,LIFEMED,,2023-08-24 00:00:00,2024-08-23
A000001873,0001,2022-11-17,VENTILADOR NEWPORT,VP1167,N14360826805,Em Uso,0.0,E360,RTC,,2026-04-09 00:00:00,2027-04-09
A000001874,0001,2022-11-21,BILEVEL ESPONTANEO SERIE 7,OXT0902,CP721602010,Em Uso,0.0,BA725W_AT,HYPNUS,,2022-11-10 00:00:00,2023-11-10
A000001876,0005,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0912,CP722202008,Em Uso,0.0,CA720W_AT3,HYPNUS,,2025-06-18 00:00:00,2026-06-18
A000001877,0006,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0913,CP722202175,Em Uso,0.0,CA720W_AT3,HYPNUS,,2025-04-15 00:00:00,2026-04-15
A000001878,0007,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0908,CP722202176,Em Uso,0.0,CA720W_AT3,HYPNUS,,2025-09-08 00:00:00,2026-09-08
A000001879,0008,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0909,CP722202233,Em Uso,0.0,CA720W_AT3,HYPNUS,,2022-11-10 00:00:00,2023-11-10
A000001880,0009,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0911,CP722202237,Em Uso,0.0,CA720W_AT3,HYPNUS,,2026-06-08 00:00:00,2027-06-08
A000001881,0010,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0906,CP722202257,Em Uso,0.0,CA720W_AT3,HYPNUS,,2022-11-10 00:00:00,2023-11-10
A000001882,0011,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0905,CP722202259,Em Uso,0.0,CA720W_AT3,HYPNUS,,2022-11-10 00:00:00,2023-11-10
A000001883,0012,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0907,CP722202280,Em Uso,0.0,CA720W_AT3,HYPNUS,,2025-07-02 00:00:00,2026-07-02
A000001885,0014,2022-11-21,CPAP AUTOMATICO SERIE 7,OXT0910,CP722202338,Em Uso,0.0,CA720W_AT3,HYPNUS,,2025-05-09 00:00:00,2026-05-09
A000001886,0003,2022-11-21,BILEVEL ESPONTANEO SERIE 7,OXT0900,CP722203049,Em Uso,0.0,BA725W_AT,HYPNUS,,2025-03-20 00:00:00,2026-03-20
A000001887,0004,2022-11-21,BILEVEL ESPONTANEO SERIE 7,OXT0901,CP722203050,Em Uso,0.0,BA725W_AT,HYPNUS,,2025-05-09 00:00:00,2026-05-09
A000001888,0002,2022-11-22,PROCESSADORA DE IMAGEM SISTEMA DE VIDEOENDOSCOPIA,END0124,MD110853,Em Uso,0.0,AQ-100_AT,AOHUA,,2024-09-13 00:00:00,1950-09-13
A000001889,0001,2022-11-22,FONTE DE LUZ XENON PARA SISTEMA DE VIDEOENDOSCOPIA,END0130,MD230273,Em Uso,0.0,AQL-100_AT,AOHUA,,2050-01-01 00:00:00,2050-01-01
A000001890,0003,2022-11-22,VIDEO COLONOSCOPIO HD SISTEMA DE VIDEOENDOSCOPIA,END0094,VCL504346,Em Uso,0.0,VME-1650S_AT,AOHUA,,2025-01-01 00:00:00,2050-01-01
A000001891,0004,2022-11-22,VIDEOGASTROSCOPIO HD SISTEMA DE VIDEOENDOSCOPIA,END0111,VGT504403,Em Uso,0.0,VME-98S_AT1,AOHUA,,2050-01-01 00:00:00,2050-01-01
A000001892,0001,2022-11-25,HOSPIVAC 350 127V PEDAL DESV 1 JARRA AUTCLAV 5L,AC0170,39812,Em Uso,0.0,RE 410356/53AT2,CAMI,,2024-08-30 00:00:00,2025-08-30
A000001893,0002,2022-11-25,HOSPIVAC 350 127V PEDAL DESV 1 JARRA AUTCLAV 5L,AC0171,39814,Em Uso,0.0,RE 410356/53AT2,CAMI,,2026-06-18 00:00:00,2027-06-18
A000001894,0003,2022-11-25,HOSPIVAC 350 127V PEDAL DESV 1 JARRA AUTCLAV 5L,AC0172,39815,Em Uso,0.0,RE 410356/53AT2,CAMI,,2026-04-10 00:00:00,2027-04-10
A000001895,0004,2022-11-25,HOSPIVAC 350 127V PEDAL DESV 1 JARRA AUTCLAV 5L,AC0173,39816,Em Uso,0.0,RE 410356/53AT2,CAMI,,2025-01-31 00:00:00,2026-01-31
A000001896,0005,2022-11-25,HOSPIVAC 350 127V PEDAL DESV 1 JARRA AUTCLAV 5L,AC0174,39818,Em Uso,0.0,RE 410356/53AT2,CAMI,,2026-01-12 00:00:00,2027-01-12
A000001897,0010,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL001,103CBC21,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-19 00:00:00,2050-12-19
A000001898,0011,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL013,103CBC23,Em Uso,0.0,HOLTER-103,DMS BRASIL,,,
A000001899,0012,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL015,103CBC2B,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-18 00:00:00,2050-12-18
A000001900,0013,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL007,103CC908,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-22 00:00:00,2050-12-22
A000001901,0014,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL017,103D4801,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-27 00:00:00,2050-12-27
A000001902,0015,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL019,103D4803,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-28 00:00:00,2050-12-28
A000001903,0016,2022-11-28,GRAVADOR DE HOLTER 300-8 DMS,HOL020,103D4804,Em Uso,0.0,HOLTER-103,DMS BRASIL,,2049-12-29 00:00:00,2050-12-29
A000001904,0001,2022-11-28,AUTOCLAVE AHMC-13 SERCON 220V BV,AT00010,123056,Em Uso,0.0,AH054D0001,SERCON,,2030-01-01 00:00:00,2031-01-01
A000001905,0002,2022-11-28,AUTOCLAVE AHMC-13 SERCON 220V BV,AT00013,193161346,Em Uso,0.0,AH054D0002,SERCON,,2030-01-01 00:00:00,2031-01-01
A000001906,0003,2022-11-28,AUTOCLAVE AHMC-13 SERCON 220V BV,AT00014,194161345,Em Uso,0.0,AH054D0002,SERCON,,2024-11-25 00:00:00,2025-11-25
A000001907,0019,2022-11-28,M.A.P.A. (MONITOR AMBULATORIAL DA PRESSAO ARTERIAL,MA002,201D1413,Em Uso,0.0,201,DMS BRASIL,,2030-01-02 00:00:00,2031-01-02
A000001908,0020,2022-11-28,M.A.P.A. (MONITOR AMBULATORIAL DA PRESSAO ARTERIAL,MA005,201D1428,Em Uso,0.0,201,DMS BRASIL,,2025-06-24 00:00:00,2026-06-24
A000001909,0021,2022-11-28,M.A.P.A. (MONITOR AMBULATORIAL DA PRESSAO ARTERIAL,MA007,201D720I,Em Uso,0.0,201,DMS BRASIL,,2030-01-05 00:00:00,2031-01-05
A000001910,0022,2022-11-28,M.A.P.A. (MONITOR AMBULATORIAL DA PRESSAO ARTERIAL,MA008,201D7210,Em Uso,0.0,201,DMS BRASIL,,2030-01-06 00:00:00,2031-01-06
A000001911,0023,2022-11-28,M.A.P.A. (MONITOR AMBULATORIAL DA PRESSAO ARTERIAL,MA009,201D721A,Em Uso,0.0,201,DMS BRASIL,,2030-01-07 00:00:00,2031-01-07
A000001912,0024,2022-11-28,M.A.P.A. (MONITOR AMBULATORIAL DA PRESSAO ARTERIAL,MA010,201D721C,Em Uso,0.0,201,DMS BRASIL,,2030-01-08 00:00:00,2031-01-08
A000001913,0017,2022-11-28,HOSPIVAC 350 127V PEDAL+ 1 JARRA AUTOCLAVAVEL 5L,AC00073,30137,Em Uso,0.0,RE 410356/52AT1,CAMI,,2021-05-01 00:00:00,2022-05-01
A000001914,0006,2022-11-28,ELETROCARDIOGRAFO CM300A COMEN,EL0204,30190923008,Em Uso,0.0,0120B-CTO-FJ_AT,COMEN,,2026-01-01 00:00:00,2027-01-01
A000001915,0007,2022-11-28,ELETROCARDIOGRAFO CM300A COMEN,EL0237,30190923076,Em Uso,0.0,0120B-CTO-FJ_AT,COMEN,,2026-03-23 00:00:00,2027-03-23
A000001916,0008,2022-11-28,ELETROCARDIOGRAFO CM300A COMEN,EL0239,30190923082,Em Uso,0.0,0120B-CTO-FJ_AT,COMEN,,2026-06-26 00:00:00,2027-06-26
A000001917,0009,2022-11-28,ELETROCARDIOGRAFO CM300A COMEN,EL0089,30190923091,Em Uso,0.0,0120B-CTO-FJ_AT,COMEN,,2025-08-14 00:00:00,2026-08-14
A000001918,0027,2022-11-28,MONITOR MINDRAY PM-9000 PI,MI0161,BX-0C137707,Em Uso,0.0,PM-9000PI,MINDRAY,,2020-07-13 00:00:00,2021-07-13
A000001919,0018,2022-11-28,INCUBADORA TRANSPORTE RECEM NASCIDO FANEM 158TS,IN0121,CF8478,Em Uso,0.0,158.004.800,FANEM,,2023-11-02 00:00:00,2024-11-01
A000001920,0028,2022-11-28,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0207,EV-3B007834,Em Uso,0.0,6914_AT,MINDRAY,,2026-04-29 00:00:00,2027-04-29
A000001921,0029,2022-11-28,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0209,EV-3B007841,Em Uso,0.0,6914_AT,MINDRAY,,2024-12-19 00:00:00,2025-12-19
A000001922,0030,2022-11-28,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0271,EV-3B008360,Em Uso,0.0,6914_AT,MINDRAY,,2026-05-14 00:00:00,2027-05-14
A000001923,0031,2022-11-28,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0274,EV-3B008365,Em Uso,0.0,6914_AT,MINDRAY,,2025-11-27 00:00:00,2026-11-27
A000001924,0032,2022-11-28,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0335,EV-3B008490,Em Uso,0.0,6914_AT,MINDRAY,,2025-07-28 00:00:00,2026-07-28
A000001925,0033,2022-11-28,MONITOR MULTIP TELA 12.1 ECG SPO2 MINDRAY PI,MI0341,EV-3B008498,Em Uso,0.0,6914_AT,MINDRAY,,2025-02-27 00:00:00,2026-02-27
